CRATER_ID,LAT_CIRC_IMG,LON_CIRC_IMG,LAT_ELLI_IMG,LON_ELLI_IMG,DIAM_CIRC_IMG,DIAM_CIRC_SD_IMG,DIAM_ELLI_MAJOR_IMG,DIAM_ELLI_MINOR_IMG,DIAM_ELLI_ECCEN_IMG,DIAM_ELLI_ELLIP_IMG,DIAM_ELLI_ANGLE_IMG,LAT_ELLI_SD_IMG,LON_ELLI_SD_IMG,DIAM_ELLI_MAJOR_SD_IMG,DIAM_ELLI_MINOR_SD_IMG,DIAM_ELLI_ANGLE_SD_IMG,DIAM_ELLI_ECCEN_SD_IMG,DIAM_ELLI_ELLIP_SD_IMG,ARC_IMG,PTS_RIM_IMG
04-1-077719,35.4336,283.547,35.4335,283.547,1.0019,0.028007,1.07262,0.933761,0.492089,1.14871,85.4552,0.000157342,0.000168319,0.0116812,0.0102966,3.64633,0.0238683,0.0178029,1,12
04-1-077721,35.2835,283.505,35.2837,283.504,3.47827,0.0495729,3.60858,3.35935,0.365185,1.07419,101.314,0.000260508,0.0003144,0.0197864,0.0164964,3.82611,0.0174679,0.0079067,0.820323,27
04-1-077726,36.0789,282.68,36.0774,282.681,1.83894,0.0346031,1.9924,1.78429,0.444963,1.11663,101.771,0.000661385,0.000535439,0.0498814,0.0174491,6.3343,0.0484455,0.030013,0.696351,14
04-1-077727,36.1704,282.719,36.1704,282.719,1.65216,0.0399331,1.73827,1.56441,0.435931,1.11114,71.2836,0.000252606,0.00029669,0.0187762,0.017737,4.88599,0.0290956,0.0173999,1,15
04-1-077728,36.1572,282.914,36.1563,282.914,2.82208,0.048739,2.95257,2.75205,0.362241,1.07286,120.939,0.000537805,0.000449222,0.0427143,0.0235449,6.81049,0.0403098,0.0180319,0.780061,20
04-1-077729,36.2468,282.867,36.2462,282.867,1.82532,0.0196841,1.86701,1.74699,0.352761,1.0687,19.5207,0.000172947,0.00018015,0.00994631,0.0146665,3.75655,0.0246785,0.010626,0.767675,17
04-1-077734,35.1902,282.851,35.1902,282.851,1.18658,0.0126363,1.21084,1.15861,0.290539,1.04508,127.864,0.000178983,0.000215722,0.012883,0.0134741,11.8623,0.0496725,0.0164729,1,12
04-1-077735,35.2235,282.758,35.2245,282.758,2.26603,0.0380408,2.38979,2.18589,0.404183,1.09328,72.9179,0.000345896,0.000249203,0.0258382,0.0158886,3.89399,0.0269675,0.0142434,0.800256,20
04-1-077737,35.7705,282.302,35.7684,282.302,4.46353,0.148408,4.83236,3.97934,0.56735,1.21436,177.46,0.000467843,0.000562516,0.0331266,0.0354418,1.80089,0.0134334,0.0136484,0.824763,43
04-1-077738,35.6161,282.098,35.6161,282.098,2.56888,0.0819765,2.76148,2.35019,0.525064,1.175,63.2525,0.000400093,0.000473501,0.0295095,0.0288777,3.29492,0.0224634,0.0191339,1,26
04-1-077739,35.4197,282.148,35.42,282.149,1.94935,0.0411594,2.02264,1.82341,0.432782,1.10926,86.3945,0.000290964,0.00051188,0.0189249,0.0302184,5.95654,0.035738,0.0211108,0.718796,15
04-1-077741,35.9588,282.38,35.9588,282.381,4.30744,0.125812,4.48223,4.16185,0.371277,1.07698,13.543,0.000615115,0.00112789,0.0701931,0.0464686,7.8913,0.0446617,0.0207136,0.838296,44
04-1-077744,35.9062,282.511,35.9046,282.51,3.13541,0.0620444,3.27004,2.90126,0.461334,1.12711,152.526,0.000270652,0.000180007,0.0113122,0.017314,1.91903,0.0117699,0.00777469,0.753282,27
04-1-077745,35.7897,282.467,35.79,282.467,1.07845,0.0237316,1.12582,0.997253,0.464065,1.12892,136.422,0.000139339,0.000174679,0.00950719,0.0126682,3.37894,0.0257914,0.0172205,0.769598,11
04-1-077747,35.9469,282.262,35.9466,282.262,1.03738,0.0735482,1.17886,0.904326,0.641506,1.30358,86.1666,0.000843599,0.000771888,0.0638931,0.0473517,8.57112,0.0691302,0.0982387,1,12
04-1-077749,36.0413,282.191,36.0412,282.191,1.21154,0.0289932,1.27485,1.14724,0.436093,1.11123,87.8264,0.000209528,0.00024144,0.0155781,0.0146482,5.4361,0.0328192,0.0196391,1,15
04-1-077758,35.3165,281.836,35.3165,281.836,1.16796,0.0135184,1.19015,1.14319,0.278138,1.04108,129.988,0.000114248,0.000138598,0.00834442,0.00866627,8.28657,0.0342532,0.0107502,1,13
04-1-077760,35.2663,281.692,35.2662,281.692,1.14084,0.0360188,1.21203,1.06943,0.470597,1.13334,91.5436,0.000199901,0.000220313,0.0147272,0.0133516,4.63665,0.0288216,0.0197446,1,14
04-1-077763,35.2527,281.279,35.2535,281.279,1.6109,0.0241647,1.64688,1.52459,0.37815,1.08021,22.8431,0.000463607,0.000237005,0.01457,0.029074,8.76716,0.0476429,0.0227085,0.719754,14
04-1-077764,35.2233,281.308,35.2229,281.309,1.52061,0.0258019,1.57016,1.42079,0.425692,1.10513,49.3256,0.000146269,0.000501353,0.0122138,0.0231741,6.30264,0.0347575,0.0199705,0.68839,12
04-1-077765,35.2287,281.277,35.2287,281.277,1.61405,0.0181443,1.65812,1.56822,0.324789,1.05732,35.5301,0.000464976,0.000237662,0.0209673,0.0193896,12.968,0.0487078,0.0186991,0.717435,14
04-1-077766,35.2803,281.342,35.2794,281.342,1.88968,0.0246475,1.90309,1.82053,0.291352,1.04535,176.53,0.000585003,0.000276522,0.0158358,0.0440884,10.4643,0.0804297,0.0267684,0.707833,16
04-1-077767,35.3142,281.344,35.3139,281.344,1.50526,0.0255878,1.54211,1.44757,0.344744,1.06531,147.699,0.000348091,0.000246658,0.0160022,0.0236892,10.0055,0.0495278,0.0206429,0.743246,14
04-1-077770,35.615,281.062,35.615,281.062,1.78787,0.0475917,1.8527,1.71194,0.382333,1.08222,80.2521,0.000308335,0.000384395,0.0225568,0.0232101,7.71276,0.0406936,0.0197205,1,19
04-1-077772,35.2703,280.879,35.2723,280.88,1.35694,0.0609375,1.592,1.2306,0.634423,1.29368,104.079,0.000240055,0.00012651,0.0177432,0.00770394,1.34496,0.0120393,0.0165373,0.771642,12
04-1-077773,35.2183,280.848,35.2143,280.851,3.93089,0.0391902,3.98322,3.66703,0.390462,1.08623,10.1981,0.00180888,0.0011567,0.0392564,0.13342,15.617,0.0818206,0.0409451,0.133437,11
04-1-077774,35.2208,281.012,35.2216,281.012,1.32262,0.0339519,1.41352,1.28065,0.423281,1.10375,113.151,0.000705149,0.000358994,0.0508485,0.0213717,10.7741,0.0769003,0.0437698,0.744344,11
04-1-077775,35.2454,280.721,35.2456,280.721,3.72001,0.11099,3.98412,3.46131,0.495206,1.15105,114.702,0.000441739,0.000516198,0.0328121,0.02963,2.96073,0.0181052,0.0136731,1,41
04-1-077776,35.3881,280.872,35.3866,280.872,1.47462,0.0511822,1.65719,1.39023,0.544271,1.19202,104.421,0.000716971,0.000465452,0.0599024,0.0261969,4.84783,0.0527094,0.0485914,0.765663,13
04-1-077777,35.3575,280.889,35.3583,280.889,1.07368,0.0235257,1.16713,1.03431,0.463293,1.12841,126.263,0.000756829,0.000432592,0.0529454,0.0192845,11.5415,0.0831411,0.0553438,0.716034,9
04-1-077778,35.4126,280.822,35.4126,280.822,1.22509,0.0225934,1.26674,1.17902,0.365642,1.0744,118.6,0.000285073,0.000356544,0.0218177,0.021734,11.0735,0.0597724,0.027105,1,11
04-1-077779,35.4212,280.751,35.4212,280.751,1.11379,0.033537,1.172,1.05382,0.437614,1.11215,126.831,0.000305145,0.000354631,0.0225821,0.0211847,8.72585,0.0514449,0.0309684,1,11
04-1-077780,35.3713,280.685,35.3713,280.685,2.14007,0.0501088,2.26535,2.02694,0.446558,1.11763,2.48753,0.000237894,0.000334926,0.0197088,0.0172432,3.83449,0.0218148,0.0135993,0.881739,21
04-1-077781,35.3858,280.598,35.3863,280.598,1.64223,0.0285446,1.71727,1.59571,0.369551,1.07618,82.06,0.000489539,0.000339483,0.0325879,0.0177163,10.2521,0.0513683,0.0236607,0.731285,13
04-1-077782,35.4289,280.57,35.4286,280.57,2.36549,0.0241648,2.42112,2.31768,0.28918,1.04463,95.9664,0.000292652,0.000303851,0.023188,0.0186501,8.23549,0.0396399,0.0130675,0.841006,23
04-1-077783,35.5047,280.566,35.5046,280.565,1.08303,0.0204137,1.12664,1.01167,0.440089,1.11364,126.675,0.000135893,0.000260615,0.00995224,0.0149375,5.53355,0.0315242,0.0191612,0.740222,11
04-1-077784,35.5041,280.616,35.504,280.616,1.77007,0.0229494,1.8249,1.71262,0.345351,1.06556,115.345,0.000155161,0.000193428,0.0115812,0.0114154,4.90192,0.023471,0.00980677,1,20
04-1-077787,35.5089,280.716,35.5088,280.716,1.26379,0.0208783,1.27422,1.2529,0.182166,1.01702,84.9394,0.000250077,0.000273001,0.0192866,0.017004,36.9215,0.107895,0.0206754,1,15
04-1-077789,35.6437,280.662,35.6437,280.662,1.05311,0.0238772,1.1193,0.987016,0.471591,1.13402,115.812,0.00012478,0.000143586,0.00922336,0.00860286,3.18207,0.0197779,0.0136022,1,14
04-1-077791,35.8714,280.82,35.8714,280.82,1.08661,0.0145662,1.10121,1.07,0.236384,1.02917,86.0071,0.000182554,0.000225848,0.0134349,0.0135476,20.4689,0.0702256,0.0180955,1,14
04-1-077792,35.7858,280.653,35.7858,280.653,1.21897,0.0289554,1.2546,1.18081,0.337889,1.06249,115.354,0.000270799,0.000324682,0.0201496,0.0193194,12.5806,0.0601056,0.0243592,1,15
04-1-077793,35.7064,280.584,35.7064,280.584,1.05434,0.0163925,1.08295,1.02004,0.335868,1.06167,132.739,0.000228436,0.000286379,0.0172479,0.0180119,12.1612,0.0628136,0.0252461,1,13
04-1-077794,35.7483,280.416,35.7483,280.416,1.18782,0.0357759,1.27301,1.09741,0.506807,1.16001,117.306,0.000257946,0.000262634,0.01638,0.0158828,5.10347,0.0283965,0.0224644,0.817727,13
04-1-077795,35.6834,280.336,35.6834,280.336,1.09741,0.0224674,1.13627,1.05953,0.361266,1.07243,131.201,0.000226007,0.000271743,0.0170752,0.0156621,10.2318,0.050733,0.0226059,1,13
04-1-077797,35.6514,280.406,35.6517,280.407,2.31009,0.0179325,2.33321,2.22898,0.29555,1.04676,121.171,0.000148994,0.000386821,0.00906674,0.0226976,6.08435,0.0336565,0.0114089,0.712361,19
04-1-077798,35.6058,280.363,35.6058,280.363,1.53186,0.0289402,1.5911,1.47233,0.379104,1.08067,61.9412,0.000245983,0.000279884,0.0180106,0.0167547,7.0181,0.036254,0.0173456,0.900775,19
04-1-077800,35.5297,280.42,35.5297,280.42,2.24424,0.0574617,2.29525,2.18439,0.30702,1.05075,69.9431,0.000387087,0.000463551,0.0285875,0.0283048,11.8003,0.0530224,0.0188852,1,28
04-1-077804,35.4645,280.27,35.4643,280.27,1.31247,0.0418768,1.40704,1.21958,0.498703,1.1537,100.385,0.000259189,0.000286804,0.0190568,0.017272,4.58643,0.0295214,0.0226081,1,14
04-1-077805,35.3615,280.322,35.3613,280.322,1.12715,0.0644923,1.27657,0.972183,0.648095,1.3131,76.0981,0.000368507,0.00038995,0.0262329,0.0234171,3.94988,0.0283338,0.041575,1,12
04-1-077810,35.7262,280.181,35.7262,280.181,1.46828,0.0467186,1.53774,1.39651,0.41863,1.10113,130.377,0.000440166,0.000533705,0.0333371,0.0299025,11.005,0.0600314,0.0335526,1,17
04-1-077812,35.906,280.489,35.906,280.489,1.08005,0.0198872,1.1227,1.03564,0.386104,1.08406,76.2843,0.00018988,0.000224696,0.0140774,0.0135446,7.37708,0.0399303,0.0196413,1,15
04-1-077815,36.0748,280.331,36.0748,280.331,1.55923,0.0271975,1.61183,1.50652,0.355536,1.0699,163.878,0.0001672,0.000221412,0.0132735,0.0125719,5.65304,0.0288076,0.0125437,1,20
04-1-077822,36.1766,280.168,36.1766,280.168,1.00947,0.0153224,1.02376,0.993034,0.243162,1.03094,30.9731,0.000154303,0.000195088,0.011228,0.0115969,17.9882,0.0619895,0.0165165,1,13
04-1-077825,36.1506,280.017,36.1506,280.017,1.16304,0.0263863,1.22452,1.10394,0.432725,1.10923,120.47,0.000202509,0.00024042,0.0153246,0.0139488,5.68125,0.0334023,0.0197267,1,13
04-1-078634,36.3918,280.052,36.3917,280.052,1.04289,0.0500894,1.18368,0.917576,0.631728,1.29001,84.6552,0.000468901,0.000456381,0.0346054,0.0271018,5.41408,0.0395318,0.0536107,1,12
04-1-078635,36.6505,280.076,36.6503,280.076,1.78028,0.0466654,1.88598,1.67625,0.458303,1.12512,110.735,0.000300789,0.000362751,0.0229267,0.0209626,4.88755,0.0300613,0.0196225,1,19
04-1-078637,36.8338,280.177,36.834,280.177,1.48168,0.0419084,1.56659,1.3942,0.456045,1.12365,136.407,0.000275636,0.000356023,0.0206957,0.0195136,5.86943,0.0334254,0.0216261,1,15
04-1-078651,37.2256,280.437,37.2256,280.437,1.20037,0.0243107,1.25664,1.14524,0.411632,1.09727,112.69,0.00021059,0.000253197,0.0158273,0.0146526,6.44605,0.0362252,0.0196999,1,13
04-1-078652,37.0911,280.297,37.0911,280.297,1.54392,0.0192536,1.56483,1.52186,0.232741,1.02824,126.329,0.000238129,0.000293293,0.0176946,0.0167405,19.5307,0.0641098,0.0162209,1,18
04-1-078653,36.8942,280.258,36.894,280.257,1.62324,0.0467478,1.72506,1.51938,0.473553,1.13538,105.753,0.000260896,0.00028819,0.0181653,0.0169369,4.43228,0.0251201,0.0174104,0.855411,15
04-1-078654,36.807,280.326,36.807,280.326,1.06071,0.0142259,1.11082,1.01183,0.412658,1.09783,101.849,0.000142986,0.00016616,0.0103533,0.00967864,4.99789,0.0268532,0.014662,1,12
04-1-078655,36.9062,280.194,36.9062,280.194,1.40348,0.0152603,1.4248,1.37986,0.24918,1.03257,118.029,0.000155073,0.000192159,0.0113984,0.0117251,11.7542,0.0439284,0.0120508,1,14
04-1-078658,36.6319,280.652,36.6317,280.652,1.17978,0.0337397,1.26537,1.09949,0.494969,1.15087,87.3251,0.000176172,0.000198146,0.0126356,0.0114064,3.67106,0.021964,0.0165716,1,12
04-1-078660,36.3364,280.941,36.3364,280.941,1.11728,0.0251502,1.20036,1.04151,0.497149,1.15252,100.607,0.000207464,0.000226027,0.0157092,0.0132174,4.20259,0.0276056,0.0210101,1,14
04-1-078664,36.8508,280.539,36.8508,280.539,1.34903,0.045995,1.44647,1.23953,0.515423,1.16695,89.0004,0.00020677,0.000242755,0.0156138,0.0151984,3.2019,0.0232743,0.0190632,1,17
04-1-078665,36.7778,280.718,36.7778,280.718,1.08768,0.0482443,1.20934,0.966524,0.601048,1.25123,88.1601,0.000531779,0.00054487,0.0406321,0.0337835,6.47696,0.0515236,0.0606635,1,13
04-1-078666,36.8073,280.74,36.8073,280.74,5.64208,0.0476617,5.69025,5.59033,0.186581,1.01787,51.3604,0.000203171,0.000272457,0.0156199,0.0157826,7.28722,0.0203699,0.0040081,1,60
04-1-078667,36.9228,280.669,36.9231,280.669,1.98382,0.0505685,2.10771,1.86104,0.469432,1.13254,72.9958,0.000446974,0.000335158,0.0238217,0.0199125,5.157,0.0258479,0.0176263,0.731466,17
04-1-078670,36.9887,280.509,36.9886,280.509,1.02626,0.0316627,1.08796,0.969486,0.453803,1.12221,112.827,0.000312294,0.000354683,0.0233096,0.0201015,8.86482,0.0521703,0.0334586,1,13
04-1-078671,37.056,280.465,37.056,280.465,1.02486,0.0347448,1.11154,0.93598,0.539393,1.18757,112.035,0.000238043,0.000276157,0.0176201,0.0162614,4.51574,0.0309163,0.0279301,1,12
04-1-078678,36.952,280.654,36.9513,280.654,1.36948,0.049411,1.5161,1.27249,0.543642,1.19145,140.174,0.000257382,0.000235272,0.0189319,0.0108151,3.06666,0.0195733,0.017997,0.774673,13
04-1-078680,37.2496,281.175,37.2495,281.175,1.71356,0.0368654,1.75904,1.6543,0.339926,1.06332,70.142,0.00029662,0.000369351,0.0213495,0.0230352,9.56221,0.0480609,0.0196411,0.915372,23
04-1-078682,37.1098,281.483,37.1098,281.483,1.6038,0.0127958,1.62369,1.58366,0.220694,1.02528,177.1,0.000153268,0.000199443,0.01203,0.0115187,13.2777,0.0447537,0.010645,1,18
04-1-078686,36.511,281.592,36.5111,281.592,1.33983,0.0414619,1.4493,1.23761,0.520378,1.17105,94.7943,0.000152219,0.000168065,0.0108796,0.00961456,2.44167,0.0151382,0.0126508,0.858779,15
04-1-078688,36.4568,281.875,36.4567,281.875,1.15583,0.0373598,1.2657,1.05123,0.556943,1.20402,99.6388,0.000159895,0.000170908,0.0114239,0.00976022,2.55019,0.0160379,0.0155905,1,16
04-1-078689,36.4791,280.564,36.4804,280.555,10.5671,0.166721,10.9484,9.59073,0.482325,1.14156,74.4349,0.00116507,0.00123599,0.0452684,0.0929719,2.59412,0.016767,0.0120308,0.459568,52
04-1-078697,36.4308,282.941,36.4308,282.941,1.4353,0.041981,1.54141,1.33398,0.501038,1.1555,105.606,0.000391978,0.00042692,0.028474,0.0249676,6.30313,0.0393098,0.0303866,1,15
04-1-078698,36.5596,282.901,36.5596,282.901,1.03145,0.0349276,1.11671,0.932491,0.550198,1.19756,114.238,0.000234409,0.000280599,0.0171993,0.0170839,4.30395,0.030333,0.028663,1,12
04-1-078700,36.8368,282.585,36.8367,282.585,1.27917,0.0331557,1.35025,1.20574,0.450099,1.11985,84.8203,0.000179661,0.00020829,0.013447,0.0127604,4.03894,0.0257455,0.0162736,1,16
04-1-078704,36.7863,283.537,36.7863,283.537,1.56331,0.0412886,1.60404,1.52129,0.317033,1.05439,120.495,0.000369376,0.000435307,0.0266832,0.0244864,15.9876,0.0656737,0.0244063,0.890946,17
04-1-078705,37.3207,283.918,37.3207,283.918,1.89414,0.0301686,1.92705,1.85695,0.267267,1.03775,120.587,0.00023418,0.000291915,0.0170598,0.0172838,11.5741,0.044629,0.0133303,1,22
04-1-078709,37.1083,284.934,37.1085,284.934,1.00048,0.0319258,1.06619,0.9456,0.461976,1.12753,102.919,0.000340009,0.000355963,0.0264488,0.0207051,8.54161,0.056337,0.0373078,1,13
04-1-078715,36.4284,285.749,36.4284,285.749,1.03182,0.0226204,1.07394,0.989107,0.389545,1.08577,104.31,0.000204103,0.000242755,0.0149661,0.0141091,8.38249,0.0434245,0.0216522,1,14
04-1-078718,36.8071,286.845,36.8071,286.845,1.33421,0.0316669,1.41769,1.23678,0.48881,1.14628,83.9762,0.000191331,0.000231424,0.0141831,0.0145974,3.51097,0.02409,0.0177355,0.845032,14
04-1-078719,36.612,286.983,36.611,286.983,2.4741,0.0383112,2.60826,2.38723,0.402869,1.09259,83.3414,0.000192991,0.000161144,0.0152977,0.0102206,2.063,0.015099,0.00793382,0.822696,24
04-1-078720,36.5032,287.103,36.5031,287.103,1.52307,0.0515293,1.64511,1.39454,0.530496,1.17968,83.9097,0.000277005,0.000314105,0.0202555,0.0189728,3.65867,0.0248547,0.0216463,1,18
04-1-078721,36.67,286.797,36.6698,286.797,1.3865,0.0447529,1.4885,1.28096,0.509332,1.16202,82.7064,0.000292183,0.000331094,0.0217359,0.0202023,4.54707,0.0312519,0.0249758,1,15
04-1-078722,36.793,286.59,36.7924,286.589,2.13554,0.0715709,2.26739,1.91077,0.538353,1.18663,103.835,0.000249565,0.00033138,0.0165783,0.022503,2.48039,0.0182863,0.0164491,0.764197,19
04-1-078723,36.3467,286.471,36.3467,286.471,2.10237,0.0391238,2.14584,2.05201,0.292474,1.04573,7.12639,0.000283337,0.000358193,0.0208713,0.02127,10.6456,0.0444428,0.0148643,1,24
04-1-078724,36.3427,286.544,36.3427,286.544,1.28373,0.0160994,1.30451,1.26241,0.251999,1.03335,121.34,0.000186722,0.000234138,0.0142269,0.013467,15.5325,0.0566945,0.0157645,1,16
04-1-078725,36.4051,286.576,36.4051,286.576,1.04546,0.0408559,1.11555,0.971764,0.491097,1.14797,92.1338,0.000349161,0.000395734,0.0256929,0.0238699,7.99344,0.052029,0.0386546,1,12
04-1-078726,36.3093,286.914,36.3094,286.914,1.8978,0.0709142,2.02058,1.77299,0.479643,1.13965,124.874,0.000340124,0.000446561,0.0269265,0.0247885,4.91322,0.0310048,0.022012,1,22
04-1-078729,36.9769,287.39,36.9785,287.39,1.74025,0.0726506,2.0352,1.50955,0.670709,1.34822,77.8877,0.000397826,0.000260247,0.0278344,0.0155261,1.8081,0.0140364,0.0230712,0.811928,16
04-1-078731,36.6813,287.289,36.6821,287.289,1.48672,0.037048,1.63841,1.36831,0.550024,1.19739,75.255,0.000305219,0.000246883,0.0229031,0.0153542,2.96899,0.022731,0.0214639,0.823276,17
04-1-078733,37.0269,286.88,37.0299,286.881,2.73887,0.0664692,3.07026,2.60118,0.531247,1.18034,77.6196,0.000507554,0.000229209,0.0355842,0.0131722,1.95995,0.0170888,0.0149288,0.760102,25
04-1-078735,36.5383,288.004,36.5382,288.005,1.21188,0.0267722,1.26403,1.10434,0.486528,1.1446,75.9584,0.000203623,0.000361761,0.0158865,0.0237853,4.66233,0.0391221,0.0285426,0.74654,13
04-1-078736,36.6605,288.14,36.6606,288.14,1.37033,0.0547212,1.46629,1.27979,0.48806,1.14572,93.5519,0.000393988,0.000419751,0.0296285,0.0250779,6.62284,0.0439345,0.0322492,1,18
04-1-078737,36.863,288.16,36.863,288.16,1.10816,0.0205211,1.13231,1.0756,0.312501,1.05272,108.155,0.000278899,0.000362572,0.0207129,0.0229449,16.5883,0.0811424,0.0295829,1,13
04-1-078739,37.2479,288.274,37.2478,288.274,1.06762,0.0295981,1.14517,0.995446,0.49436,1.15041,104.65,0.000197533,0.000219975,0.0143495,0.0126541,4.45195,0.0272823,0.0205342,1,14
04-1-078740,36.6191,288.44,36.6191,288.44,1.73118,0.0384541,1.80598,1.65195,0.404102,1.09324,99.233,0.000190426,0.000231048,0.013935,0.0136742,4.31012,0.0234304,0.0123713,1,22
04-1-078742,37.0486,288.876,37.0486,288.876,1.10909,0.0230107,1.15113,1.06882,0.371327,1.077,151.947,0.000164228,0.000219122,0.0135117,0.0122867,6.88465,0.0381444,0.0176945,1,15
04-1-078743,36.8619,289.213,36.8618,289.213,1.17262,0.0339436,1.26078,1.08527,0.508959,1.16172,104.354,0.00018217,0.000202016,0.0132,0.0117483,3.49776,0.0219248,0.0174955,1,15
04-1-078746,36.3537,289.547,36.3538,289.547,1.04113,0.0218182,1.11215,0.973443,0.483616,1.14249,75.4717,0.000241344,0.000275771,0.0186433,0.0163475,5.60717,0.0375888,0.0271093,1,12
04-1-078747,36.5842,290.017,36.5842,290.017,1.22107,0.0373629,1.27669,1.16786,0.403994,1.09318,78.6586,0.000372546,0.000405721,0.0278844,0.0241937,10.9647,0.0623525,0.0329082,1,15
04-1-078756,36.5077,291.647,36.5078,291.647,1.36975,0.0225464,1.43373,1.29961,0.422308,1.1032,116.188,0.000143146,0.000179581,0.01058,0.0106037,3.75321,0.0214043,0.0121366,1,16
04-1-078768,36.6313,293.492,36.6312,293.492,1.11001,0.0179969,1.1455,1.07453,0.346502,1.06604,105.078,0.000149218,0.000183214,0.0111251,0.0106439,7.35583,0.0352288,0.0147886,1,16
04-1-078777,37.5507,294.162,37.5508,294.162,1.57602,0.0250641,1.63029,1.52268,0.357285,1.07067,127.518,0.000159023,0.000197115,0.0123189,0.0115248,4.97585,0.0261129,0.0114508,1,22
04-1-078778,37.4469,294.134,37.4469,294.134,1.11219,0.0156501,1.14037,1.08624,0.304431,1.04983,98.3029,0.000160519,0.000185327,0.0116889,0.0105798,10.1516,0.0421414,0.0148442,1,14
04-1-078780,37.6066,294.035,37.6066,294.035,1.6195,0.0396573,1.6444,1.58652,0.262984,1.03648,97.5827,0.000431574,0.000520874,0.0313246,0.0303348,25.6536,0.0955321,0.0279747,1,19
04-1-078781,37.3495,293.951,37.3495,293.951,2.46985,0.0362116,2.54322,2.39716,0.334012,1.06093,118.577,0.000179452,0.000228747,0.0136385,0.0127165,4.40113,0.020064,0.00800277,0.93589,31
04-1-078783,36.4625,294.165,36.4625,294.165,2.00706,0.0321874,2.03635,1.97281,0.247854,1.03221,89.8745,0.000237603,0.000298448,0.017601,0.0180534,12.8969,0.0476669,0.0129932,1,24
04-1-078790,36.863,294.85,36.8631,294.85,1.32625,0.0129952,1.33996,1.31043,0.20877,1.02253,0.652277,0.0001767,0.000220732,0.0135496,0.0136088,19.8456,0.0664035,0.0148214,1,18
04-1-078792,36.7822,294.601,36.7821,294.601,1.23864,0.0232315,1.27792,1.19562,0.353078,1.06884,81.2428,0.000165408,0.000204793,0.012292,0.0123543,6.8661,0.0349985,0.0150889,1,16
04-1-078793,36.6753,294.545,36.6756,294.546,1.71694,0.0329926,1.79473,1.6476,0.396527,1.0893,81.4295,0.000271936,0.000286099,0.0215044,0.0176446,5.37629,0.0341555,0.0175054,0.855565,20
04-1-078802,37.286,295.434,37.2859,295.434,1.28579,0.0311568,1.35731,1.21536,0.445219,1.11679,86.2069,0.000270274,0.000314894,0.0192541,0.0177255,6.80508,0.0366395,0.0227217,1,15
04-1-078804,37.0375,295.877,37.0375,295.877,1.78857,0.0289284,1.84946,1.71999,0.367577,1.07528,79.1537,0.000192972,0.000238395,0.0143472,0.0147074,4.99274,0.0271656,0.0124145,1,20
04-1-078811,36.5683,295.852,36.5683,295.852,1.46121,0.0366584,1.49738,1.41614,0.324902,1.05736,84.7722,0.000281159,0.000353955,0.0208023,0.0217222,11.8067,0.0569724,0.0218822,1,20
04-1-078816,36.533,295.663,36.5329,295.663,1.04399,0.0196405,1.08657,0.998977,0.39335,1.08768,94.4889,0.000125739,0.000152336,0.00915939,0.00903389,5.0179,0.0265665,0.0134467,1,14
